trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_predicted_return,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2024-10-14,"D2D,GSP,NAF,PCH,GDA,DSC,CTI",7,-0.023534298704433448,-0.02049043397709907,0.008255075725110084,0.004,-0.027534298704433448,-0.13224522299693708,-0.17347089935174043,-0.1385334781173796
2024-10-15,"D2D,GDA,CST,APG,BMS,MIG",6,-0.04757992801284574,-0.005045649439583833,0.007007684536367724,0.004,-0.051579928012845735,-0.17353293281954585,-0.21610321086369977,-0.14288013619073692
2024-10-16,"APG,GSP",2,-0.02577319587628868,-0.004863830629322385,0.006065022815272325,0.004,-0.02977319587628868,-0.19483363042728952,-0.23944232351344863,-0.14704902203733305
2024-10-17,"ITD,APG,CTI",3,-0.001382300068838919,-0.004594924941579662,0.006223337897307779,0.004,-0.005382300068838919,-0.19594661195537666,-0.2435358731479581,-0.15096826775991845
2024-10-18,"ITD,APG,DCL,GDA",4,0.009616379487265153,-0.025603375636760264,0.00613011662744628,0.004,0.005616379487265153,-0.18821452944791828,-0.23928728354305429,-0.17270634612799052
2024-10-21,"APG,CST,CRE,NAF,GDA",5,-0.005883863526617716,-0.012530688109608838,0.005523155302814819,0.004,-0.009883863526617716,-0.1929909643695379,-0.24680606421547735,-0.1830729048797194
2024-10-22,"VPH,GSP,DRI,GDA,CRE,APG,NAG",7,-0.0028469289713004713,-0.0020051275202798437,0.005610795354357918,0.004,-0.006846928971300471,-0.1952884617731755,-0.25196312959540823,-0.18471094788020725
2024-10-23,"VPH,NAF,ACC,HCD,EVS,DCL,NHH",7,-0.019962656760289837,-0.013433759736689855,0.006203169331299322,0.004,-0.023962656760289837,-0.21135264200184245,-0.26988808036495493,-0.19566334512233807
2024-10-24,"VPH,ACC,MPC,CRE,NAF,DSC,NHH",7,-0.022499883983276896,-0.008823218303935084,0.008061947855116556,0.004,-0.026499883983276896,-0.22909711606051875,-0.2892359615300911,-0.20276018301818055
2024-10-25,"TTN,NHH,DCL,CRE,TNS",5,0.0190076400189217,-0.011646654807756184,0.005439620521427236,0.004,0.0150076400189217,-0.21444407155304857,-0.2785690707023397,-0.2120453599655665
2024-10-28,"PCH,DCL,NAF",3,-0.0005407932066504584,0.0015340111209967927,0.005808857338815458,0.004,-0.0045407932066504585,-0.21486889486259664,-0.2818449393651621,-0.21083662878491272
2024-10-29,"GSP,PCH,VPG,NAF,NHH",5,-0.011127141188030154,-0.02207265218230741,0.00561411235494016,0.004,-0.015127141188030154,-0.2236051595205747,-0.29270857236228365,-0.2282555573927605
2024-10-30,"ITD,CLX,MPC,HCD",4,-0.012411727527325889,-0.01232317514111902,0.006534353202267529,0.004,-0.01641172752732589,-0.23324156073422697,-0.30431644655508716,-0.2377658993231948
2024-10-31,"TMT,NHH,CTI,MPC,GDA,ITD,MIG",7,0.013225352848621141,-0.0011376666073797147,0.00819126374984228,0.004,0.009225352848621141,-0.22310090982527897,-0.2978985203035752,-0.2386330676065409
2024-11-01,"TTN,GDA,DTL",3,0.0023565968594485933,-0.0021717313692149777,0.007689701523481807,0.004,-0.0016434031405514068,-0.22127007186926473,-0.2990523560802941,-0.2402865520571028
2024-11-04,"PCH,TDC,NHH",3,-0.012610758523424045,0.008455405001051712,0.008055963718665682,0.004,-0.016610758523424043,-0.23109044694788483,-0.3106956281310074,-0.23386286717000027
2024-11-05,,0,0.0,-0.010820349786182607,0.0,0.0,0.0,-0.23109044694788483,-0.3106956281310074,-0.24215273893140388
2024-11-06,"CTI,HCD",2,0.025543319719953272,-0.006198358581853533,0.007702735786259907,0.004,0.021543319719953272,-0.21144994439854825,-0.29584572366347206,-0.24685014800578264
2024-11-07,"CTI,CRE,VCP,LDP,GDA",5,0.001348848619332843,-0.009607126761770066,0.008099753617863036,0.004,-0.002651151380667157,-0.21038630974477535,-0.2977125432453843,-0.2540857541044995
2024-11-08,"CRE,GDA",2,-0.033100329837679465,-0.01944770965537036,0.007238777641608074,0.004,-0.03710032983767947,-0.23652278333657062,-0.3237676395318456,-0.26859207778647975
2024-11-11,"CLX,MIG,CRE",3,-0.03844033833832657,-0.03199042291574004,0.006931060844312127,0.004,-0.04244033833832657,-0.26587110585871676,-0.35246716970543934,-0.29199012654201295
2024-11-12,NAG,1,0.04140786749482395,-0.009293346518456579,0.0040034418520720205,0.004,0.03740786749482394,-0.23547239388599284,-0.3282443473912321,-0.2985699076345466
2024-11-13,"GSP,MIG,CLX",3,-0.015063520874492808,-0.019682181973259067,0.006090280104536383,0.004,-0.01906352087449281,-0.24698887143981718,-0.34105037529729787,-0.3123755823540034
2024-11-14,"GSP,GDA,MIG",3,-0.02497949619214997,-0.015448966929010148,0.007678899908384773,0.004,-0.02897949619214997,-0.2657987100583329,-0.3601464034371885,-0.3229986692417962
2024-11-15,"ITD,HBS,GSP,MIG,VCP,SBB,VIG,GDA,CRE",9,-0.0077803249688939025,0.0012902034508348098,0.008116344198326667,0.004,-0.011780324968893903,-0.27151103468666016,-0.367684086737214,-0.3221251997886322
2024-11-18,"ANT,GSP,MIG,SBB,DVN,MCM,GDA",7,0.0017855337743136745,-0.00023161561561911028,0.012824212782312478,0.004,-0.0022144662256863255,-0.2702102930348784,-0.36908432897109844,-0.3222822061777958
2024-11-19,"GDA,CLX,SAM,TDC",4,0.011854599066509042,0.02483959082172809,0.006328688364177049,0.004,0.007854599066509042,-0.26155892865594177,-0.3641287393303889,-0.305447973486648
