model_name,trading_date,symbol,predicted_signal,adjusted_signal,sell_probability,hold_probability,buy_probability,encode_sector,sector,close,volume,target_signal,target_return,predicted_signal_score,signal_confidence,buy_sell_margin,created_at
model3,2025-03-28,ABR,HOLD,HOLD,0.25064465,0.3901591,0.35919628,0,0,10.0,100.0,SELL,-0.050999999999999934,0.10855162,0.3901591,0.10855162,2026-06-08 20:08:43
model3,2025-03-31,ABR,HOLD,HOLD,0.23688075,0.43665227,0.32646695,0,0,10.08,400.0,SELL,-0.058531746031746046,0.0895862,0.43665227,0.0895862,2026-06-08 20:08:43
model3,2025-04-01,ABR,HOLD,HOLD,0.28723264,0.4355643,0.27720305,0,0,10.16,100.0,HOLD,-0.003937007874015852,-0.010029584,0.4355643,-0.010029584,2026-06-08 20:08:43
model3,2025-04-03,ABR,BUY,HOLD,0.16012931,0.3101,0.5297707,0,0,9.73,3200.0,BUY,0.05241521068859201,0.36964136,0.5297707,0.36964136,2026-06-08 20:08:43
model3,2025-04-04,ABR,BUY,HOLD,0.23474014,0.2592845,0.50597537,0,0,9.26,600.0,BUY,0.11015118790496747,0.27123523,0.50597537,0.27123523,2026-06-08 20:08:43
model3,2025-04-08,ABR,SELL,HOLD,0.3877099,0.29418635,0.3181038,0,0,9.49,6300.0,BUY,0.1496311907270811,-0.069606096,0.3877099,-0.069606096,2026-06-08 20:08:43
model3,2025-04-09,ABR,BUY,HOLD,0.25401276,0.33539337,0.4105939,0,0,9.49,100.0,BUY,0.16965226554267643,0.15658113,0.4105939,0.15658113,2026-06-08 20:08:43
model3,2025-04-10,ABR,HOLD,HOLD,0.35411856,0.35434386,0.2915376,0,0,10.12,500.0,BUY,0.14328063241106737,-0.06258094,0.35434386,-0.06258094,2026-06-08 20:08:43
model3,2025-04-11,ABR,SELL,HOLD,0.40548354,0.38817057,0.20634592,0,0,10.24,500.0,BUY,0.111328125,-0.19913763,0.40548354,-0.19913763,2026-06-08 20:08:43
model3,2025-04-14,ABR,HOLD,HOLD,0.3818832,0.39648244,0.22163434,0,0,10.28,500.0,BUY,0.156614785992218,-0.16024886,0.39648244,-0.16024886,2026-06-08 20:08:43
model3,2025-04-15,ABR,SELL,HOLD,0.5033289,0.31272805,0.183943,0,0,10.91,1300.0,BUY,0.16498625114573784,-0.31938592,0.5033289,-0.31938592,2026-06-08 20:08:43
model3,2025-04-16,ABR,HOLD,HOLD,0.3172377,0.3482625,0.3344998,0,0,11.1,18200.0,BUY,0.14504504504504512,0.017262101,0.3482625,0.017262101,2026-06-08 20:08:43
model3,2025-04-17,ABR,SELL,HOLD,0.5176861,0.26659852,0.21571538,0,0,11.57,3000.0,BUY,0.1253241140881589,-0.30197075,0.5176861,-0.30197075,2026-06-08 20:08:43
model3,2025-04-18,ABR,HOLD,HOLD,0.31108734,0.4174602,0.27145243,0,0,11.38,6100.0,BUY,0.15114235500878714,-0.039634913,0.4174602,-0.039634913,2026-06-08 20:08:43
model3,2025-04-21,ABR,SELL,HOLD,0.37889072,0.35633755,0.26477173,0,0,11.89,18100.0,BUY,0.06476030277544154,-0.11411899,0.37889072,-0.11411899,2026-06-08 20:08:43
model3,2025-04-22,ABR,SELL,HOLD,0.40354624,0.29721138,0.2992424,0,0,12.71,13500.0,SELL,-0.025177025963807997,-0.10430384,0.40354624,-0.10430384,2026-06-08 20:08:43
model3,2025-04-23,ABR,SELL,HOLD,0.403004,0.2852099,0.3117861,0,0,12.71,8000.0,SELL,-0.08811959087332821,-0.091217905,0.403004,-0.091217905,2026-06-08 20:08:43
model3,2025-04-24,ABR,SELL,HOLD,0.5066705,0.26897734,0.22435215,0,0,13.02,15200.0,SELL,-0.10983102918586785,-0.28231832,0.5066705,-0.28231832,2026-06-08 20:08:43
model3,2025-04-25,ABR,SELL,HOLD,0.4584961,0.30677873,0.23472512,0,0,13.1,10300.0,SELL,-0.11526717557251909,-0.22377098,0.4584961,-0.22377098,2026-06-08 20:08:43
model3,2025-04-28,ABR,HOLD,HOLD,0.3593161,0.37495196,0.26573196,0,0,12.66,20600.0,SELL,-0.12006319115323849,-0.09358415,0.37495196,-0.09358415,2026-06-08 20:08:43
model3,2025-04-29,ABR,SELL,HOLD,0.39628723,0.34697804,0.2567348,0,0,12.39,3300.0,SELL,-0.10088781275221947,-0.13955244,0.39628723,-0.13955244,2026-06-08 20:08:43
model3,2025-05-05,ABR,BUY,HOLD,0.20379582,0.34785762,0.44834656,0,0,11.59,5800.0,SELL,-0.03882657463330452,0.24455073,0.44834656,0.24455073,2026-06-08 20:08:43
model3,2025-05-06,ABR,HOLD,HOLD,0.22313038,0.3944734,0.38239616,0,0,11.59,1000.0,SELL,-0.042277825711820594,0.15926579,0.3944734,0.15926579,2026-06-08 20:08:43
model3,2025-05-07,ABR,HOLD,HOLD,0.2380262,0.43538934,0.32658443,0,0,11.59,1400.0,SELL,-0.050043140638481476,0.08855823,0.43538934,0.08855823,2026-06-08 20:08:43
model3,2025-05-08,ABR,BUY,HOLD,0.25752017,0.32332435,0.41915545,0,0,11.14,6000.0,HOLD,0.0,0.16163528,0.41915545,0.16163528,2026-06-08 20:08:43
model3,2025-05-09,ABR,HOLD,HOLD,0.24859686,0.39345494,0.3579482,0,0,11.14,500.0,BUY,0.04039497307001794,0.10935135,0.39345494,0.10935135,2026-06-08 20:08:43
model3,2025-05-12,ABR,HOLD,HOLD,0.24965489,0.4272184,0.32312673,0,0,11.14,500.0,HOLD,0.016157989228007263,0.073471844,0.4272184,0.073471844,2026-06-08 20:08:43
model3,2025-05-13,ABR,HOLD,HOLD,0.33700356,0.45748147,0.20551494,0,0,11.1,2800.0,HOLD,0.003603603603603789,-0.13148862,0.45748147,-0.13148862,2026-06-08 20:08:43
model3,2025-05-14,ABR,HOLD,HOLD,0.24395163,0.4288564,0.32719192,0,0,11.01,800.0,BUY,0.04813805631244317,0.083240286,0.4288564,0.083240286,2026-06-08 20:08:43
model3,2025-05-15,ABR,HOLD,HOLD,0.31720257,0.42725053,0.25554684,0,0,11.14,4500.0,SELL,-0.032315978456014416,-0.06165573,0.42725053,-0.06165573,2026-06-08 20:08:43
model3,2025-05-16,ABR,HOLD,HOLD,0.35274294,0.41527414,0.2319829,0,0,11.59,2100.0,SELL,-0.03106125970664364,-0.12076004,0.41527414,-0.12076004,2026-06-08 20:08:43
model3,2025-05-19,ABR,HOLD,HOLD,0.36208692,0.41073704,0.22717603,0,0,11.32,4200.0,BUY,0.05918727915194344,-0.1349109,0.41073704,-0.1349109,2026-06-08 20:08:43
model3,2025-05-20,ABR,HOLD,HOLD,0.35517216,0.43330747,0.21152042,0,0,11.14,1700.0,BUY,0.14811490125673243,-0.14365174,0.43330747,-0.14365174,2026-06-08 20:08:43
model3,2025-05-21,ABR,SELL,HOLD,0.42286712,0.41008943,0.16704343,0,0,11.54,1800.0,BUY,0.17417677642980944,-0.25582367,0.42286712,-0.25582367,2026-06-08 20:08:43
model3,2025-05-23,ABR,HOLD,HOLD,0.30256712,0.42262366,0.27480924,0,0,11.23,1300.0,BUY,0.15494211932324142,-0.027757883,0.42262366,-0.027757883,2026-06-08 20:08:43
model3,2025-05-26,ABR,SELL,HOLD,0.47050837,0.30426025,0.22523144,0,0,11.99,22500.0,HOLD,0.007506255212677226,-0.24527693,0.47050837,-0.24527693,2026-06-08 20:08:43
model3,2025-05-27,ABR,SELL,HOLD,0.44017893,0.27877235,0.28104866,0,0,12.79,8600.0,HOLD,-0.010164190774042181,-0.15913028,0.44017893,-0.15913028,2026-06-08 20:08:43
model3,2025-05-28,ABR,SELL,HOLD,0.47207913,0.26209632,0.26582462,0,0,13.55,26700.0,SELL,-0.11217712177121786,-0.20625451,0.47207913,-0.20625451,2026-06-08 20:08:43
model3,2025-05-29,ABR,SELL,HOLD,0.5897647,0.20522869,0.20500657,0,0,13.9,11100.0,SELL,-0.1474820143884893,-0.38475814,0.5897647,-0.38475814,2026-06-08 20:08:43
model3,2025-05-30,ABR,SELL,HOLD,0.37831935,0.27706793,0.34461272,0,0,12.97,5300.0,SELL,-0.07941403238242106,-0.033706635,0.37831935,-0.033706635,2026-06-08 20:08:43
model3,2025-06-02,ABR,BUY,HOLD,0.32199228,0.3135172,0.36449045,0,0,12.08,9800.0,SELL,-0.04056291390728484,0.04249817,0.36449045,0.04249817,2026-06-08 20:08:43
model3,2025-06-03,ABR,SELL,HOLD,0.5218932,0.2627313,0.2153755,0,0,12.66,9300.0,SELL,-0.08451816745655616,-0.30651772,0.5218932,-0.30651772,2026-06-08 20:08:43
model3,2025-06-04,ABR,BUY,HOLD,0.23187694,0.3270438,0.44107923,0,0,12.03,1100.0,HOLD,-0.0033250207813798616,0.20920229,0.44107923,0.20920229,2026-06-08 20:08:43
model3,2025-06-05,ABR,HOLD,HOLD,0.21807374,0.40586638,0.37605986,0,0,11.85,2100.0,HOLD,-0.021940928270042126,0.15798612,0.40586638,0.15798612,2026-06-08 20:08:43
model3,2025-06-06,ABR,SELL,HOLD,0.3596472,0.33779502,0.30255774,0,0,11.94,1000.0,SELL,-0.08961474036850925,-0.057089478,0.3596472,-0.057089478,2026-06-08 20:08:43
model3,2025-06-09,ABR,BUY,HOLD,0.18094593,0.3422062,0.47684783,0,0,11.59,400.0,HOLD,-0.019844693701466798,0.2959019,0.47684783,0.2959019,2026-06-08 20:08:43
model3,2025-06-10,ABR,BUY,HOLD,0.20122218,0.39634585,0.402432,0,0,11.59,3900.0,SELL,-0.02761000862812768,0.20120981,0.402432,0.20120981,2026-06-08 20:08:43
model3,2025-06-11,ABR,SELL,HOLD,0.40732753,0.37687036,0.21580215,0,0,11.99,300.0,SELL,-0.04086738949124269,-0.19152538,0.40732753,-0.19152538,2026-06-08 20:08:43
model3,2025-06-12,ABR,BUY,HOLD,0.2069822,0.37097517,0.42204258,0,0,11.59,400.0,HOLD,0.0,0.21506038,0.42204258,0.21506038,2026-06-08 20:08:43
model3,2025-06-13,ABR,BUY,HOLD,0.1678847,0.24275364,0.58936167,0,0,10.87,7100.0,BUY,0.0662373505059799,0.42147696,0.58936167,0.42147696,2026-06-08 20:08:43
model3,2025-06-16,ABR,HOLD,HOLD,0.32931307,0.37437657,0.29631034,0,0,11.36,1000.0,HOLD,-0.01936619718309851,-0.033002734,0.37437657,-0.033002734,2026-06-08 20:08:43
model3,2025-06-17,ABR,HOLD,HOLD,0.25263205,0.4085464,0.33882156,0,0,11.27,3500.0,HOLD,0.012422360248447228,0.08618951,0.4085464,0.08618951,2026-06-08 20:08:43
model3,2025-06-18,ABR,HOLD,HOLD,0.36913067,0.390678,0.24019136,0,0,11.5,600.0,HOLD,-0.00782608695652176,-0.12893932,0.390678,-0.12893932,2026-06-08 20:08:43
model3,2025-06-19,ABR,HOLD,HOLD,0.2801142,0.44149226,0.27839354,0,0,11.59,5200.0,HOLD,-0.023295944779982758,-0.0017206669,0.44149226,-0.0017206669,2026-06-08 20:08:43
model3,2025-06-20,ABR,SELL,HOLD,0.43502736,0.34002393,0.22494875,0,0,11.59,100.0,SELL,-0.02761000862812768,-0.21007861,0.43502736,-0.21007861,2026-06-08 20:08:43
model3,2025-06-23,ABR,BUY,HOLD,0.19168434,0.350323,0.45799264,0,0,11.14,900.0,BUY,0.032315978456014305,0.2663083,0.45799264,0.2663083,2026-06-08 20:08:43
model3,2025-06-24,ABR,HOLD,HOLD,0.29089695,0.41862303,0.29048002,0,0,11.41,100.0,HOLD,-0.015775635407537236,-0.0004169345,0.41862303,-0.0004169345,2026-06-08 20:08:43
model3,2025-06-25,ABR,HOLD,HOLD,0.23250829,0.4477488,0.31974292,0,0,11.41,1700.0,HOLD,-0.012269938650306789,0.08723463,0.4477488,0.08723463,2026-06-08 20:08:43
model3,2025-06-26,ABR,HOLD,HOLD,0.23741136,0.5107876,0.251801,0,0,11.32,4100.0,HOLD,-0.004416961130742081,0.014389649,0.5107876,0.014389649,2026-06-08 20:08:43
model3,2025-06-27,ABR,HOLD,HOLD,0.20102829,0.44938144,0.34959027,0,0,11.27,700.0,HOLD,0.02395740905057675,0.14856198,0.44938144,0.14856198,2026-06-08 20:08:43
model3,2025-06-30,ABR,HOLD,HOLD,0.23049356,0.5457469,0.2237595,0,0,11.5,2100.0,HOLD,0.00782608695652165,-0.0067340583,0.5457469,-0.0067340583,2026-06-08 20:08:43
model3,2025-07-01,ABR,HOLD,HOLD,0.20516954,0.536698,0.2581325,0,0,11.23,100.0,BUY,0.032056990204808455,0.052962944,0.536698,0.052962944,2026-06-08 20:08:43
model3,2025-07-02,ABR,HOLD,HOLD,0.16189851,0.5677664,0.27033508,0,0,11.27,400.0,BUY,0.028393966282165062,0.10843657,0.5677664,0.10843657,2026-06-08 20:08:43
model3,2025-07-04,ABR,HOLD,HOLD,0.20193142,0.5365647,0.26150385,0,0,11.27,1000.0,HOLD,0.02395740905057675,0.05957243,0.5365647,0.05957243,2026-06-08 20:08:43
model3,2025-07-07,ABR,HOLD,HOLD,0.23033334,0.5724127,0.19725388,0,0,11.54,1300.0,HOLD,-0.023396880415944454,-0.03307946,0.5724127,-0.03307946,2026-06-08 20:08:43
model3,2025-07-09,ABR,HOLD,HOLD,0.2676332,0.5282568,0.20411004,0,0,11.59,3900.0,SELL,-0.02761000862812768,-0.06352316,0.5282568,-0.06352316,2026-06-08 20:08:43
model3,2025-07-10,ABR,HOLD,HOLD,0.26224253,0.53192776,0.20582972,0,0,11.59,1000.0,HOLD,-0.012079378774805916,-0.0564128,0.53192776,-0.0564128,2026-06-08 20:08:43
model3,2025-07-11,ABR,HOLD,HOLD,0.30722535,0.50831026,0.18446437,0,0,11.59,200.0,HOLD,-0.015530629853321765,-0.12276098,0.50831026,-0.12276098,2026-06-08 20:08:43
model3,2025-07-14,ABR,HOLD,HOLD,0.22001112,0.5729868,0.20700212,0,0,11.54,100.0,HOLD,-0.01906412478336217,-0.013008997,0.5729868,-0.013008997,2026-06-08 20:08:43
model3,2025-07-15,ABR,HOLD,HOLD,0.12080428,0.61129266,0.26790303,0,0,11.27,1400.0,HOLD,0.004436557231588312,0.14709875,0.61129266,0.14709875,2026-06-08 20:08:43
model3,2025-07-16,ABR,HOLD,HOLD,0.14515892,0.6531083,0.20173281,0,0,11.27,2700.0,HOLD,-0.007098491570541321,0.056573898,0.6531083,0.056573898,2026-06-08 20:08:43
model3,2025-07-17,ABR,HOLD,HOLD,0.16448358,0.63952416,0.19599222,0,0,11.45,4600.0,HOLD,0.007860262008733576,0.03150864,0.63952416,0.03150864,2026-06-08 20:08:43
model3,2025-07-18,ABR,HOLD,HOLD,0.108109094,0.6930718,0.19881916,0,0,11.41,2100.0,HOLD,-0.004382120946538226,0.090710066,0.6930718,0.090710066,2026-06-08 20:08:43
model3,2025-07-21,ABR,HOLD,HOLD,0.11783799,0.69611365,0.18604833,0,0,11.32,400.0,HOLD,0.0,0.06821034,0.69611365,0.06821034,2026-06-08 20:08:43
model3,2025-07-22,ABR,HOLD,HOLD,0.11265014,0.72783834,0.15951157,0,0,11.32,3200.0,HOLD,0.007950530035335746,0.046861425,0.72783834,0.046861425,2026-06-08 20:08:43
model3,2025-07-23,ABR,HOLD,HOLD,0.1365016,0.6861139,0.17738457,0,0,11.19,8300.0,HOLD,0.01966041108132277,0.040882975,0.6861139,0.040882975,2026-06-08 20:08:43
model3,2025-07-24,ABR,HOLD,HOLD,0.2313496,0.59536415,0.1732862,0,0,11.54,3500.0,HOLD,-0.01906412478336217,-0.058063403,0.59536415,-0.058063403,2026-06-08 20:08:43
model3,2025-07-25,ABR,HOLD,HOLD,0.111152396,0.7072166,0.18163103,0,0,11.36,500.0,HOLD,0.020246478873239493,0.07047863,0.7072166,0.07047863,2026-06-08 20:08:43
model3,2025-07-28,ABR,HOLD,HOLD,0.12100651,0.7298574,0.14913607,0,0,11.32,7500.0,HOLD,0.023851590106007015,0.028129555,0.7298574,0.028129555,2026-06-08 20:08:43
model3,2025-07-29,ABR,HOLD,HOLD,0.09709029,0.71199846,0.19091123,0,0,11.41,4800.0,HOLD,0.015775635407537125,0.093820944,0.71199846,0.093820944,2026-06-08 20:08:43
model3,2025-07-30,ABR,HOLD,HOLD,0.122973785,0.70344067,0.17358555,0,0,11.41,2000.0,HOLD,0.015775635407537125,0.050611764,0.70344067,0.050611764,2026-06-08 20:08:43
model3,2025-07-31,ABR,HOLD,HOLD,0.111652926,0.7317485,0.15659852,0,0,11.32,800.0,HOLD,0.007950530035335746,0.044945598,0.7317485,0.044945598,2026-06-08 20:08:43
model3,2025-08-01,ABR,HOLD,HOLD,0.16171485,0.6512955,0.1869897,0,0,11.59,600.0,HOLD,-0.015530629853321765,0.025274843,0.6512955,0.025274843,2026-06-08 20:08:43
model3,2025-08-04,ABR,HOLD,HOLD,0.15031117,0.65566653,0.19402228,0,0,11.59,1700.0,BUY,0.0345125107851596,0.04371111,0.65566653,0.04371111,2026-06-08 20:08:43
model3,2025-08-05,ABR,HOLD,HOLD,0.20061907,0.6390816,0.16029932,0,0,11.59,100.0,HOLD,0.015530629853321765,-0.040319756,0.6390816,-0.040319756,2026-06-08 20:08:43
model3,2025-08-06,ABR,HOLD,HOLD,0.15176801,0.6877522,0.1604798,0,0,11.59,1200.0,BUY,0.0345125107851596,0.008711785,0.6877522,0.008711785,2026-06-08 20:08:43
model3,2025-08-07,ABR,HOLD,HOLD,0.14774843,0.65576154,0.19649005,0,0,11.41,700.0,BUY,0.05083260297984227,0.048741624,0.65576154,0.048741624,2026-06-08 20:08:43
model3,2025-08-08,ABR,HOLD,HOLD,0.118216276,0.7176278,0.16415589,0,0,11.41,1000.0,BUY,0.02716914986853647,0.04593961,0.7176278,0.04593961,2026-06-08 20:08:43
model3,2025-08-11,ABR,HOLD,HOLD,0.32561865,0.47112158,0.20325983,0,0,11.99,8200.0,HOLD,-0.011676396997498006,-0.12235883,0.47112158,-0.12235883,2026-06-08 20:08:43
model3,2025-08-12,ABR,HOLD,HOLD,0.27049604,0.52441466,0.20508932,0,0,11.77,900.0,BUY,0.04502973661852172,-0.065406725,0.52441466,-0.065406725,2026-06-08 20:08:43
model3,2025-08-13,ABR,HOLD,HOLD,0.31690446,0.4784279,0.20466769,0,0,11.99,1700.0,HOLD,0.010842368640533673,-0.11223677,0.4784279,-0.11223677,2026-06-08 20:08:43
model3,2025-08-14,ABR,HOLD,HOLD,0.2000285,0.5774681,0.22250336,0,0,11.99,3200.0,HOLD,-0.00417014178482078,0.02247487,0.5774681,0.02247487,2026-06-08 20:08:43
model3,2025-08-15,ABR,HOLD,HOLD,0.17960516,0.56852883,0.25186598,0,0,11.72,9600.0,HOLD,0.023037542662116106,0.07226083,0.56852883,0.07226083,2026-06-08 20:08:43
model3,2025-08-18,ABR,HOLD,HOLD,0.17070796,0.6286014,0.20069069,0,0,11.85,1500.0,HOLD,0.022784810126582178,0.02998273,0.6286014,0.02998273,2026-06-08 20:08:43
model3,2025-08-19,ABR,SELL,HOLD,0.47691622,0.37372002,0.14936373,0,0,12.3,100.0,HOLD,-0.01788617886178867,-0.3275525,0.47691622,-0.3275525,2026-06-08 20:08:43
model3,2025-08-20,ABR,HOLD,HOLD,0.26860532,0.53309625,0.19829841,0,0,12.12,4100.0,HOLD,-0.0033003300330032292,-0.07030691,0.53309625,-0.07030691,2026-06-08 20:08:43
model3,2025-08-21,ABR,HOLD,HOLD,0.17451386,0.54523003,0.28025612,0,0,11.94,400.0,BUY,0.07872696817420444,0.10574226,0.54523003,0.10574226,2026-06-08 20:08:43
model3,2025-08-22,ABR,HOLD,HOLD,0.1662646,0.576434,0.2573014,0,0,11.99,16500.0,BUY,0.11509591326105073,0.0910368,0.576434,0.0910368,2026-06-08 20:08:43
model3,2025-08-25,ABR,HOLD,HOLD,0.16427222,0.6115646,0.22416323,0,0,12.12,4700.0,BUY,0.10313531353135308,0.059891015,0.6115646,0.059891015,2026-06-08 20:08:43
model3,2025-08-26,ABR,HOLD,HOLD,0.15430328,0.60279554,0.24290118,0,0,12.08,3900.0,BUY,0.1216887417218544,0.08859789,0.60279554,0.08859789,2026-06-08 20:08:43
model3,2025-08-27,ABR,HOLD,HOLD,0.14552377,0.57633746,0.27813873,0,0,12.08,1900.0,BUY,0.1216887417218544,0.13261496,0.57633746,0.13261496,2026-06-08 20:08:43
model3,2025-08-28,ABR,HOLD,HOLD,0.3214524,0.4082783,0.27026933,0,0,12.88,19500.0,BUY,0.079192546583851,-0.051183075,0.4082783,-0.051183075,2026-06-08 20:08:43
model3,2025-08-29,ABR,SELL,HOLD,0.40412423,0.37478733,0.22108845,0,0,13.37,6900.0,HOLD,0.020194465220643387,-0.18303578,0.40412423,-0.18303578,2026-06-08 20:08:43
model3,2025-09-04,ABR,HOLD,HOLD,0.34279424,0.4245923,0.23261344,0,0,13.37,2900.0,BUY,0.06656694091249071,-0.110180795,0.4245923,-0.110180795,2026-06-08 20:08:43
model3,2025-09-05,ABR,SELL,HOLD,0.43711483,0.37485862,0.18802647,0,0,13.55,700.0,BUY,0.049446494464944646,-0.24908836,0.43711483,-0.24908836,2026-06-08 20:08:43
model3,2025-09-08,ABR,HOLD,HOLD,0.32265735,0.42078078,0.25656185,0,0,13.55,600.0,BUY,0.04575645756457569,-0.0660955,0.42078078,-0.0660955,2026-06-08 20:08:43
model3,2025-09-09,ABR,SELL,HOLD,0.5023669,0.33376604,0.16386704,0,0,13.9,100.0,BUY,0.05179856115107895,-0.33849984,0.5023669,-0.33849984,2026-06-08 20:08:43
model3,2025-09-10,ABR,HOLD,HOLD,0.37144917,0.43305957,0.19549122,0,0,13.64,800.0,BUY,0.058651026392961825,-0.17595795,0.43305957,-0.17595795,2026-06-08 20:08:43
model3,2025-09-11,ABR,SELL,HOLD,0.43333042,0.35838407,0.20828548,0,0,14.26,1500.0,BUY,0.0813464235624124,-0.22504494,0.43333042,-0.22504494,2026-06-08 20:08:43
model3,2025-09-12,ABR,HOLD,HOLD,0.39862,0.4216568,0.17972325,0,0,14.22,1500.0,BUY,0.07805907172995785,-0.21889676,0.4216568,-0.21889676,2026-06-08 20:08:43
model3,2025-09-15,ABR,HOLD,HOLD,0.33621487,0.45508647,0.20869866,0,0,14.17,5400.0,BUY,0.12561750176429065,-0.12751621,0.45508647,-0.12751621,2026-06-08 20:08:43
model3,2025-09-16,ABR,HOLD,HOLD,0.32487133,0.39815515,0.27697352,0,0,14.62,20300.0,BUY,0.06703146374829005,-0.047897816,0.39815515,-0.047897816,2026-06-08 20:08:43
model3,2025-09-17,ABR,HOLD,HOLD,0.2658903,0.46004617,0.2740635,0,0,14.44,7800.0,BUY,0.12950138504155118,0.0081731975,0.46004617,0.0081731975,2026-06-08 20:08:43
model3,2025-09-18,ABR,SELL,HOLD,0.33767742,0.32728508,0.33503747,0,0,15.42,36800.0,BUY,0.06355382619974059,-0.0026399493,0.33767742,-0.0026399493,2026-06-08 20:08:43
model3,2025-09-19,ABR,SELL,HOLD,0.45882148,0.30977055,0.23140794,0,0,15.33,16300.0,HOLD,-0.001956947162426559,-0.22741354,0.45882148,-0.22741354,2026-06-08 20:08:43
model3,2025-09-22,ABR,SELL,HOLD,0.40440598,0.3387914,0.25680262,0,0,15.95,23000.0,SELL,-0.053291536050156685,-0.14760336,0.40440598,-0.14760336,2026-06-08 20:08:43
model3,2025-09-23,ABR,HOLD,HOLD,0.35782978,0.3869823,0.2551879,0,0,15.6,17100.0,SELL,-0.04166666666666674,-0.10264188,0.3869823,-0.10264188,2026-06-08 20:08:43
model3,2025-09-24,ABR,SELL,HOLD,0.467523,0.31347921,0.2189978,0,0,16.31,24600.0,SELL,-0.09871244635193133,-0.2485252,0.467523,-0.2485252,2026-06-08 20:08:43
model3,2025-09-25,ABR,HOLD,HOLD,0.3378793,0.39991695,0.26220378,0,0,16.4,16400.0,SELL,-0.14634146341463405,-0.07567552,0.39991695,-0.07567552,2026-06-08 20:08:43
model3,2025-09-26,ABR,BUY,HOLD,0.29808643,0.34770116,0.3542124,0,0,15.3,13000.0,SELL,-0.08496732026143794,0.05612597,0.3542124,0.05612597,2026-06-08 20:08:43
model3,2025-09-29,ABR,SELL,HOLD,0.40726292,0.37369388,0.21904323,0,0,15.1,9500.0,HOLD,-0.01986754966887405,-0.1882197,0.40726292,-0.1882197,2026-06-08 20:08:43
model3,2025-09-30,ABR,HOLD,HOLD,0.37962425,0.4107246,0.20965117,0,0,14.95,4500.0,SELL,-0.06020066889632103,-0.16997308,0.4107246,-0.16997308,2026-06-08 20:08:43
model3,2025-10-01,ABR,HOLD,HOLD,0.33446017,0.4549419,0.21059795,0,0,14.7,1500.0,HOLD,-0.017006802721088454,-0.12386222,0.4549419,-0.12386222,2026-06-08 20:08:43
model3,2025-10-02,ABR,BUY,HOLD,0.13617982,0.33421662,0.52960354,0,0,14.0,1400.0,HOLD,0.014285714285714235,0.39342374,0.52960354,0.39342374,2026-06-08 20:08:43
model3,2025-10-03,ABR,HOLD,HOLD,0.34752223,0.40450224,0.24797548,0,0,14.0,3800.0,HOLD,0.014285714285714235,-0.099546745,0.40450224,-0.099546745,2026-06-08 20:08:43
model3,2025-10-06,ABR,HOLD,HOLD,0.4018012,0.41062805,0.18757072,0,0,14.8,2800.0,SELL,-0.04054054054054068,-0.21423048,0.41062805,-0.21423048,2026-06-08 20:08:43
model3,2025-10-07,ABR,HOLD,HOLD,0.19778837,0.42276427,0.37944737,0,0,14.05,7900.0,HOLD,0.0,0.181659,0.42276427,0.181659,2026-06-08 20:08:43
model3,2025-10-08,ABR,HOLD,HOLD,0.38890556,0.4089395,0.20215496,0,0,14.45,2500.0,SELL,-0.027681660899653848,-0.18675059,0.4089395,-0.18675059,2026-06-08 20:08:43
model3,2025-10-09,ABR,HOLD,HOLD,0.21090232,0.45104957,0.33804813,0,0,14.2,2900.0,SELL,-0.028169014084506894,0.12714581,0.45104957,0.12714581,2026-06-08 20:08:43
model3,2025-10-10,ABR,HOLD,HOLD,0.23349768,0.4947217,0.27178064,0,0,14.2,2700.0,SELL,-0.04929577464788726,0.03828296,0.4947217,0.03828296,2026-06-08 20:08:43
model3,2025-10-13,ABR,HOLD,HOLD,0.23392913,0.4910443,0.27502662,0,0,14.2,2400.0,SELL,-0.08450704225352113,0.041097492,0.4910443,0.041097492,2026-06-08 20:08:43
model3,2025-10-14,ABR,HOLD,HOLD,0.22397785,0.4887462,0.287276,0,0,14.05,2400.0,SELL,-0.04626334519572961,0.06329815,0.4887462,0.06329815,2026-06-08 20:08:43
model3,2025-10-15,ABR,HOLD,HOLD,0.33881477,0.4487269,0.21245833,0,0,14.05,1600.0,SELL,-0.11032028469750899,-0.12635644,0.4487269,-0.12635644,2026-06-08 20:08:43
model3,2025-10-16,ABR,HOLD,HOLD,0.2876704,0.4583451,0.25398448,0,0,13.8,2400.0,SELL,-0.03985507246376818,-0.033685923,0.4583451,-0.033685923,2026-06-08 20:08:43
model3,2025-10-17,ABR,HOLD,HOLD,0.23570198,0.41676965,0.3475283,0,0,13.5,800.0,HOLD,-0.0037037037037037646,0.11182633,0.41676965,0.11182633,2026-06-08 20:08:43
model3,2025-10-20,ABR,BUY,HOLD,0.20172189,0.27607387,0.5222043,0,0,13.0,8400.0,HOLD,0.01538461538461533,0.32048237,0.5222043,0.32048237,2026-06-08 20:08:43
model3,2025-10-21,ABR,SELL,HOLD,0.4708465,0.30879468,0.22035882,0,0,13.4,8600.0,HOLD,0.014925373134328401,-0.2504877,0.4708465,-0.2504877,2026-06-08 20:08:43
model3,2025-10-22,ABR,BUY,HOLD,0.20685323,0.21853432,0.57461244,0,0,12.5,3500.0,BUY,0.07599999999999985,0.36775923,0.57461244,0.36775923,2026-06-08 20:08:43
